tripduration,temp_res,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,spat_res
1189,2014-02-01,2014-02-01T08:10:44.000-05:00,2012,E 27 St & 1 Ave,40.739445,-73.976806,477,W 41 St & 8 Ave,40.75640548,-73.9900262,18816,Subscriber,1984,1,10016
142,2014-02-01,2014-02-01T08:35:20.000-05:00,368,Carmine St & 6 Ave,40.73038599,-74.00214988,383,Greenwich Ave & Charles St,40.735238,-74.000271,15950,Subscriber,1980,1,10014
259,2014-02-01,2014-02-01T09:03:35.000-05:00,508,W 46 St & 11 Ave,40.76341379,-73.99667444,448,W 37 St & 10 Ave,40.75660359,-73.9979009,20187,Subscriber,1975,1,10036
250,2014-02-01,2014-02-01T09:32:25.000-05:00,457,Broadway & W 58 St,40.76695317,-73.98169333,422,W 59 St & 10 Ave,40.770513,-73.988038,15016,Subscriber,1978,2,10019
1139,2014-02-01,2014-02-01T10:32:27.000-05:00,447,8 Ave & W 52 St,40.76370739,-73.9851615,435,W 21 St & 6 Ave,40.74173969,-73.99415556,20768,Subscriber,1979,1,10019
494,2014-02-01,2014-02-01T10:24:31.000-05:00,428,E 3 St & 1 Ave,40.72467721,-73.98783413,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18940,Subscriber,1952,1,10003
584,2014-02-01,2014-02-01T10:27:16.000-05:00,168,W 18 St & 6 Ave,40.73971301,-73.99456405,510,W 51 St & 6 Ave,40.7606597,-73.98042047,20237,Subscriber,1960,1,10011
423,2014-02-01,2014-02-01T10:25:30.000-05:00,307,Canal St & Rutgers St,40.71427487,-73.98990025,432,E 7 St & Avenue A,40.72621788,-73.98379855,18209,Subscriber,1962,2,10002
1018,2014-02-01,2014-02-01T10:37:41.000-05:00,225,W 14 St & The High Line,40.74195138,-74.00803013,276,Duane St & Greenwich St,40.71748752,-74.0104554,16447,Subscriber,1958,2,10014
1771,2014-02-01,2014-02-01T11:01:02.000-05:00,457,Broadway & W 58 St,40.76695317,-73.98169333,473,Rivington St & Chrystie St,40.72110063,-73.9919254,21128,Subscriber,1966,1,10019
314,2014-02-01,2014-02-01T11:09:53.000-05:00,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,450,W 49 St & 8 Ave,40.76227205,-73.98788205,18268,Subscriber,1987,2,10012
330,2014-02-01,2014-02-01T11:34:36.000-05:00,546,E 30 St & Park Ave S,40.74444921,-73.98303529,519,Pershing Square N,40.75188406,-73.97770164,17141,Subscriber,1978,1,10016
1683,2014-02-01,2014-02-01T12:04:19.000-05:00,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,20180,Subscriber,1954,1,11217
583,2014-02-01,2014-02-01T11:47:25.000-05:00,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,433,E 13 St & Avenue A,40.72955361,-73.98057249,18069,Subscriber,1967,1,10002
1775,2014-02-01,2014-02-01T12:29:25.000-05:00,404,9 Ave & W 14 St,40.7405826,-74.00550867,303,Mercer St & Spring St,40.72362738,-73.99949601,20243,Subscriber,1959,1,10014
761,2014-02-01,2014-02-01T12:20:59.000-05:00,531,Forsyth St & Broome St,40.71893904,-73.99266288,433,E 13 St & Avenue A,40.72955361,-73.98057249,15328,Subscriber,1987,1,10002
1124,2014-02-01,2014-02-01T12:33:06.000-05:00,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,358,Christopher St & Greenwich St,40.73291553,-74.00711384,15370,Subscriber,1984,1,10003
896,2014-02-01,2014-02-01T12:32:52.000-05:00,487,E 20 St & FDR Drive,40.73314259,-73.97573881,440,E 45 St & 3 Ave,40.75255434,-73.97282625,20114,Subscriber,1989,1,10009
880,2014-02-01,2014-02-01T12:46:14.000-05:00,301,E 2 St & Avenue B,40.72217444,-73.98368779,461,E 20 St & 2 Ave,40.73587678,-73.98205027,17585,Subscriber,1980,2,10009
433,2014-02-01,2014-02-01T13:04:24.000-05:00,462,W 22 St & 10 Ave,40.74691959,-74.00451887,223,W 13 St & 7 Ave,40.73781509,-73.99994661,18869,Subscriber,1984,1,10011
622,2014-02-01,2014-02-01T13:14:59.000-05:00,330,Reade St & Broadway,40.71450451,-74.00562789,412,Forsyth St & Canal St,40.7158155,-73.99422366,17519,Subscriber,1992,1,10007
867,2014-02-01,2014-02-01T13:21:50.000-05:00,489,10 Ave & W 28 St,40.75066386,-74.00176802,280,E 10 St & 5 Ave,40.73331967,-73.99510132,20602,Subscriber,1970,2,10001
328,2014-02-01,2014-02-01T13:14:53.000-05:00,527,E 33 St & 1 Ave,40.74315566,-73.97434726,455,1 Ave & E 44 St,40.75001986,-73.96905301,20269,Subscriber,1969,2,10016
645,2014-02-01,2014-02-01T13:25:23.000-05:00,475,E 16 St & Irving Pl,40.73524276,-73.98758561,383,Greenwich Ave & Charles St,40.735238,-74.000271,15932,Subscriber,1973,1,10003
475,2014-02-01,2014-02-01T13:32:27.000-05:00,346,Bank St & Hudson St,40.73652889,-74.00618026,212,W 16 St & The High Line,40.74334935,-74.00681753,16551,Subscriber,1974,1,10014
399,2014-02-01,2014-02-01T13:31:48.000-05:00,346,Bank St & Hudson St,40.73652889,-74.00618026,212,W 16 St & The High Line,40.74334935,-74.00681753,18231,Subscriber,1975,2,10014
176,2014-02-01,2014-02-01T13:28:32.000-05:00,375,Mercer St & Bleecker St,40.72679454,-73.99695094,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,17069,Subscriber,1984,1,10012
678,2014-02-01,2014-02-01T13:40:07.000-05:00,511,E 14 St & Avenue B,40.72938685,-73.97772429,482,W 15 St & 7 Ave,40.73935542,-73.99931783,17538,Subscriber,1970,1,10009
1222,2014-02-01,2014-02-01T14:05:41.000-05:00,147,Greenwich St & Warren St,40.71542197,-74.01121978,325,E 19 St & 3 Ave,40.73624527,-73.98473765,18315,Subscriber,1984,1,10007
261,2014-02-01,2014-02-01T14:24:09.000-05:00,375,Mercer St & Bleecker St,40.72679454,-73.99695094,368,Carmine St & 6 Ave,40.73038599,-74.00214988,17632,Subscriber,1985,2,10012
266,2014-02-01,2014-02-01T14:47:38.000-05:00,483,E 12 St & 3 Ave,40.73223272,-73.98889957,497,E 17 St & Broadway,40.73704984,-73.99009296,17553,Subscriber,1986,1,10003
1325,2014-02-01,2014-02-01T15:08:56.000-05:00,195,Liberty St & Broadway,40.70905623,-74.01043382,352,W 56 St & 6 Ave,40.76340613,-73.97722479,18206,Subscriber,1978,1,10005
603,2014-02-01,2014-02-01T14:57:09.000-05:00,128,MacDougal St & Prince St,40.72710258,-74.00297088,466,W 25 St & 6 Ave,40.74395411,-73.99144871,15643,Subscriber,1984,1,10014
1493,2014-02-01,2014-02-01T15:37:01.000-05:00,3002,South End Ave & Liberty St,40.711512,-74.015756,514,12 Ave & W 40 St,40.76087502,-74.00277668,16544,Subscriber,1979,1,10281
1023,2014-02-01,2014-02-01T15:32:02.000-05:00,328,Watts St & Greenwich St,40.72405549,-74.00965965,212,W 16 St & The High Line,40.74334935,-74.00681753,18643,Subscriber,1981,1,10013
2347,2014-02-01,2014-02-01T16:21:05.000-05:00,422,W 59 St & 10 Ave,40.770513,-73.988038,3002,South End Ave & Liberty St,40.711512,-74.015756,18223,Subscriber,1961,1,10019
293,2014-02-01,2014-02-01T15:47:21.000-05:00,461,E 20 St & 2 Ave,40.73587678,-73.98205027,503,E 20 St & Park Ave,40.73827428,-73.98751968,15330,Subscriber,1979,1,10003
353,2014-02-01,2014-02-01T16:00:52.000-05:00,497,E 17 St & Broadway,40.73704984,-73.99009296,435,W 21 St & 6 Ave,40.74173969,-73.99415556,19328,Subscriber,1979,2,10003
209,2014-02-01,2014-02-01T16:04:39.000-05:00,363,West Thames St,40.70834698,-74.01713445,304,Broadway & Battery Pl,40.70463334,-74.01361706,17738,Subscriber,1958,1,10280
1021,2014-02-01,2014-02-01T16:20:22.000-05:00,428,E 3 St & 1 Ave,40.72467721,-73.98783413,405,Washington St & Gansevoort St,40.739323,-74.008119,19723,Subscriber,1985,2,10003
392,2014-02-01,2014-02-01T16:36:40.000-05:00,291,Madison St & Montgomery St,40.713126,-73.984844,263,Elizabeth St & Hester St,40.71729,-73.996375,16564,Subscriber,1994,1,10002
224,2014-02-01,2014-02-01T17:22:46.000-05:00,347,W Houston St & Hudson St,40.72873888,-74.00748842,128,MacDougal St & Prince St,40.72710258,-74.00297088,18473,Subscriber,1980,1,10014
